Center	Date	Year	Month	Week	Day	Weekday	Volume
Northwest	5/11/2015	2015	May	2	11	Monday	80173
Northwest	5/12/2015	2015	May	2	12	Tuesday	24209
Northwest	5/13/2015	2015	May	2	13	Wednesday	83906
Northwest	5/14/2015	2015	May	2	14	Thursday	65530
Northwest	5/15/2015	2015	May	3	15	Friday	63654
Northwest	5/16/2015	2015	May	3	16	Saturday	28617
Northwest	5/17/2015	2015	May	3	17	Sunday	36717
Northwest	5/18/2015	2015	May	3	18	Monday	63306
Northwest	5/19/2015	2015	May	3	19	Tuesday	37267
Northwest	5/20/2015	2015	May	3	20	Wednesday	53559
Northwest	5/21/2015	2015	May	3	21	Thursday	38923
Northwest	5/22/2015	2015	May	4	22	Friday	37068
Northwest	5/23/2015	2015	May	4	23	Saturday	37574
Northwest	5/24/2015	2015	May	4	24	Sunday	68708
Northwest	5/25/2015	2015	May	4	25	Monday	35710
Northwest	5/26/2015	2015	May	4	26	Tuesday	74970
Northwest	5/27/2015	2015	May	4	27	Wednesday	25208
Northwest	5/28/2015	2015	May	4	28	Thursday	60982
Northwest	5/29/2015	2015	May	5	29	Friday	76184
Northwest	5/30/2015	2015	May	5	30	Saturday	70534
Northwest	5/31/2015	2015	May	5	31	Sunday	73386
Northwest	6/1/2015	2015	June	1	1	Monday	36134
Northwest	6/2/2015	2015	June	1	2	Tuesday	32542
Northwest	6/3/2015	2015	June	1	3	Wednesday	72269
Northwest	6/4/2015	2015	June	1	4	Thursday	68089
Northwest	6/5/2015	2015	June	1	5	Friday	61278
Northwest	6/6/2015	2015	June	1	6	Saturday	55751
Northwest	6/7/2015	2015	June	1	7	Sunday	39660
Northwest	6/8/2015	2015	June	2	8	Monday	58785
Northwest	6/9/2015	2015	June	2	9	Tuesday	52187
Northwest	6/10/2015	2015	June	2	10	Wednesday	51872
Northwest	6/11/2015	2015	June	2	11	Thursday	42551
Northwest	6/12/2015	2015	June	2	12	Friday	22076
Northwest	6/13/2015	2015	June	2	13	Saturday	35211
Northwest	6/14/2015	2015	June	2	14	Sunday	30211
Northwest	6/15/2015	2015	June	3	15	Monday	31842
Northwest	6/16/2015	2015	June	3	16	Tuesday	87331
Northwest	6/17/2015	2015	June	3	17	Wednesday	87123
Northwest	6/18/2015	2015	June	3	18	Thursday	37276
Northwest	6/19/2015	2015	June	3	19	Friday	79267
Northwest	6/20/2015	2015	June	3	20	Saturday	54121
Northwest	6/21/2015	2015	June	3	21	Sunday	72317
Northwest	6/22/2015	2015	June	4	22	Monday	18991
Northwest	6/23/2015	2015	June	4	23	Tuesday	36914
Northwest	6/24/2015	2015	June	4	24	Wednesday	40809
Northwest	6/25/2015	2015	June	4	25	Thursday	50918
Northwest	6/26/2015	2015	June	4	26	Friday	35617
Northwest	6/27/2015	2015	June	4	27	Saturday	59583
Northwest	6/28/2015	2015	June	4	28	Sunday	37624
Northwest	6/29/2015	2015	June	5	29	Monday	66972
Northwest	6/30/2015	2015	June	5	30	Tuesday	19717
Northwest	7/1/2015	2015	July	1	1	Wednesday	53421
Northwest	7/2/2015	2015	July	1	2	Thursday	77671
Northwest	7/3/2015	2015	July	1	3	Friday	59355
Northwest	7/4/2015	2015	July	1	4	Saturday	85681
Northwest	7/5/2015	2015	July	1	5	Sunday	78522
Northwest	7/6/2015	2015	July	1	6	Monday	66720
Northwest	7/7/2015	2015	July	1	7	Tuesday	37243
Northwest	7/8/2015	2015	July	2	8	Wednesday	77665
Northwest	7/9/2015	2015	July	2	9	Thursday	72550
Northwest	7/10/2015	2015	July	2	10	Friday	17029
Northwest	7/11/2015	2015	July	2	11	Saturday	79082
Northwest	7/12/2015	2015	July	2	12	Sunday	75778
Northwest	7/13/2015	2015	July	2	13	Monday	23446
Northwest	7/14/2015	2015	July	2	14	Tuesday	88122
Northwest	7/15/2015	2015	July	3	15	Wednesday	84180
Northwest	7/16/2015	2015	July	3	16	Thursday	17572
Northwest	7/17/2015	2015	July	3	17	Friday	83941
Northwest	7/18/2015	2015	July	3	18	Saturday	79890
Northwest	7/19/2015	2015	July	3	19	Sunday	56209
Northwest	7/20/2015	2015	July	3	20	Monday	36213
Northwest	7/21/2015	2015	July	3	21	Tuesday	19860
Northwest	7/22/2015	2015	July	4	22	Wednesday	23926
Northwest	7/23/2015	2015	July	4	23	Thursday	51627
Northwest	7/24/2015	2015	July	4	24	Friday	53693
Northwest	7/25/2015	2015	July	4	25	Saturday	63769
Northwest	7/26/2015	2015	July	4	26	Sunday	68302
Northwest	7/27/2015	2015	July	4	27	Monday	85931
Northwest	7/28/2015	2015	July	4	28	Tuesday	15283
Northwest	7/29/2015	2015	July	5	29	Wednesday	74878
Northwest	7/30/2015	2015	July	5	30	Thursday	39848
Northwest	7/31/2015	2015	July	5	31	Friday	85038
Northwest	8/1/2015	2015	August	1	1	Saturday	60034
Northwest	8/2/2015	2015	August	1	2	Sunday	50584
Northwest	8/3/2015	2015	August	1	3	Monday	37390
Northwest	8/4/2015	2015	August	1	4	Tuesday	40957
Northwest	8/5/2015	2015	August	1	5	Wednesday	66709
Northwest	8/6/2015	2015	August	1	6	Thursday	74824
Northwest	8/7/2015	2015	August	1	7	Friday	18532
Northwest	8/8/2015	2015	August	2	8	Saturday	46233
Northwest	8/9/2015	2015	August	2	9	Sunday	18052
Northwest	8/10/2015	2015	August	2	10	Monday	61137
Northwest	8/11/2015	2015	August	2	11	Tuesday	23571
Northwest	8/12/2015	2015	August	2	12	Wednesday	62147
Northwest	8/13/2015	2015	August	2	13	Thursday	60960
Northwest	8/14/2015	2015	August	2	14	Friday	66575
Northwest	8/15/2015	2015	August	3	15	Saturday	84543
Northwest	8/16/2015	2015	August	3	16	Sunday	72409
Northwest	8/17/2015	2015	August	3	17	Monday	64063
Northwest	8/18/2015	2015	August	3	18	Tuesday	71366
Northwest	8/19/2015	2015	August	3	19	Wednesday	72169
Northwest	8/20/2015	2015	August	3	20	Thursday	19585
Northwest	8/21/2015	2015	August	3	21	Friday	38907
Northwest	8/22/2015	2015	August	4	22	Saturday	18547
Northwest	8/23/2015	2015	August	4	23	Sunday	69012
Northwest	8/24/2015	2015	August	4	24	Monday	32603
Northwest	8/25/2015	2015	August	4	25	Tuesday	70484
Northwest	8/26/2015	2015	August	4	26	Wednesday	19406
Northwest	8/27/2015	2015	August	4	27	Thursday	53984
Northwest	8/28/2015	2015	August	4	28	Friday	44258
Northwest	8/29/2015	2015	August	5	29	Saturday	88021
Northwest	8/30/2015	2015	August	5	30	Sunday	87527
Northwest	8/31/2015	2015	August	5	31	Monday	38993
Northwest	9/1/2015	2015	September	1	1	Tuesday	30912
Northwest	9/2/2015	2015	September	1	2	Wednesday	76971
Northwest	9/3/2015	2015	September	1	3	Thursday	48134
Northwest	9/4/2015	2015	September	1	4	Friday	68246
Northwest	9/5/2015	2015	September	1	5	Saturday	49906
Northwest	9/6/2015	2015	September	1	6	Sunday	45083
Northwest	9/7/2015	2015	September	1	7	Monday	48053
Northwest	9/8/2015	2015	September	2	8	Tuesday	62094
Northwest	9/9/2015	2015	September	2	9	Wednesday	69982
Northwest	9/10/2015	2015	September	2	10	Thursday	38806
Northwest	9/11/2015	2015	September	2	11	Friday	35060
Northwest	9/12/2015	2015	September	2	12	Saturday	33730
Northwest	9/13/2015	2015	September	2	13	Sunday	86149
Northwest	9/14/2015	2015	September	2	14	Monday	50232
Northwest	9/15/2015	2015	September	3	15	Tuesday	14242
Northwest	9/16/2015	2015	September	3	16	Wednesday	30166
Northwest	9/17/2015	2015	September	3	17	Thursday	73539
Northwest	9/18/2015	2015	September	3	18	Friday	60998
Northwest	9/19/2015	2015	September	3	19	Saturday	52676
Northwest	9/20/2015	2015	September	3	20	Sunday	74518
Northwest	9/21/2015	2015	September	3	21	Monday	47153
Northwest	9/22/2015	2015	September	4	22	Tuesday	61584
Northwest	9/23/2015	2015	September	4	23	Wednesday	83792
Northwest	9/24/2015	2015	September	4	24	Thursday	59206
Northwest	9/25/2015	2015	September	4	25	Friday	45215
Northwest	9/26/2015	2015	September	4	26	Saturday	55126
Northwest	9/27/2015	2015	September	4	27	Sunday	69303
Northwest	9/28/2015	2015	September	4	28	Monday	61229
Northwest	9/29/2015	2015	September	5	29	Tuesday	56174
Northwest	9/30/2015	2015	September	5	30	Wednesday	49745
Northwest	10/1/2015	2015	October	1	1	Thursday	54279
Northwest	10/2/2015	2015	October	1	2	Friday	15723
Northwest	10/3/2015	2015	October	1	3	Saturday	19921
Northwest	10/4/2015	2015	October	1	4	Sunday	56337
Northwest	10/5/2015	2015	October	1	5	Monday	76711
Northwest	10/6/2015	2015	October	1	6	Tuesday	24167
Northwest	10/7/2015	2015	October	1	7	Wednesday	82362
Northwest	10/8/2015	2015	October	2	8	Thursday	60702
Northwest	10/9/2015	2015	October	2	9	Friday	49935
Northwest	10/10/2015	2015	October	2	10	Saturday	53458
Northwest	10/11/2015	2015	October	2	11	Sunday	37170
Northwest	10/12/2015	2015	October	2	12	Monday	15443
Northwest	10/13/2015	2015	October	2	13	Tuesday	86172
Northwest	10/14/2015	2015	October	2	14	Wednesday	22627
Northwest	10/15/2015	2015	October	3	15	Thursday	69699
Northwest	10/16/2015	2015	October	3	16	Friday	74056
Northwest	10/17/2015	2015	October	3	17	Saturday	42994
Northwest	10/18/2015	2015	October	3	18	Sunday	32185
Northwest	10/19/2015	2015	October	3	19	Monday	78878
Northwest	10/20/2015	2015	October	3	20	Tuesday	34635
Northwest	10/21/2015	2015	October	3	21	Wednesday	75633
Northwest	10/22/2015	2015	October	4	22	Thursday	68646
Northwest	10/23/2015	2015	October	4	23	Friday	70820
Northwest	10/24/2015	2015	October	4	24	Saturday	56712
Northwest	10/25/2015	2015	October	4	25	Sunday	62140
Northwest	10/26/2015	2015	October	4	26	Monday	121468
Northwest	10/27/2015	2015	October	4	27	Tuesday	85240
Northwest	10/28/2015	2015	October	4	28	Wednesday	48150
Northwest	10/29/2015	2015	October	5	29	Thursday	155458
Northwest	10/30/2015	2015	October	5	30	Friday	159828
Northwest	10/31/2015	2015	October	5	31	Saturday	154090
Northwest	11/1/2015	2015	November	1	1	Sunday	103511
Northwest	11/2/2015	2015	November	1	2	Monday	89744
Northwest	11/3/2015	2015	November	1	3	Tuesday	123616
Northwest	11/4/2015	2015	November	1	4	Wednesday	158509
Northwest	11/5/2015	2015	November	1	5	Thursday	93340
Northwest	11/6/2015	2015	November	1	6	Friday	70857
Northwest	11/7/2015	2015	November	1	7	Saturday	109320
Northwest	11/8/2015	2015	November	2	8	Sunday	43880
Northwest	11/9/2015	2015	November	2	9	Monday	120031
Northwest	11/10/2015	2015	November	2	10	Tuesday	77383
Northwest	11/11/2015	2015	November	2	11	Wednesday	99397
Northwest	11/12/2015	2015	November	2	12	Thursday	144210
Northwest	11/13/2015	2015	November	2	13	Friday	76819
Northwest	11/14/2015	2015	November	2	14	Saturday	49521
Northwest	11/15/2015	2015	November	3	15	Sunday	93086
Northwest	11/16/2015	2015	November	3	16	Monday	138861
Northwest	11/17/2015	2015	November	3	17	Tuesday	136742
Northwest	11/18/2015	2015	November	3	18	Wednesday	78875
Northwest	11/19/2015	2015	November	3	19	Thursday	76984
Northwest	11/20/2015	2015	November	3	20	Friday	104006
Northwest	11/21/2015	2015	November	3	21	Saturday	95731
Northwest	11/22/2015	2015	November	4	22	Sunday	139113
Northwest	11/23/2015	2015	November	4	23	Monday	50598
Northwest	11/24/2015	2015	November	4	24	Tuesday	156860
Northwest	11/25/2015	2015	November	4	25	Wednesday	40673
Northwest	11/26/2015	2015	November	4	26	Thursday	128091
Northwest	11/27/2015	2015	November	4	27	Friday	117685
Northwest	11/28/2015	2015	November	4	28	Saturday	112638
Northwest	11/29/2015	2015	November	5	29	Sunday	130836
Northwest	11/30/2015	2015	November	5	30	Monday	59300
Northwest	12/1/2015	2015	December	1	1	Tuesday	95164
Northwest	12/2/2015	2015	December	1	2	Wednesday	134333
Northwest	12/3/2015	2015	December	1	3	Thursday	46823
Northwest	12/4/2015	2015	December	1	4	Friday	113786
Northwest	12/5/2015	2015	December	1	5	Saturday	129824
Northwest	12/6/2015	2015	December	1	6	Sunday	55781
Northwest	12/7/2015	2015	December	1	7	Monday	68901
Northwest	12/8/2015	2015	December	2	8	Tuesday	57561
Northwest	12/9/2015	2015	December	2	9	Wednesday	86273
Northwest	12/10/2015	2015	December	2	10	Thursday	54297
Northwest	12/11/2015	2015	December	2	11	Friday	121571
Northwest	12/12/2015	2015	December	2	12	Saturday	74887
Northwest	12/13/2015	2015	December	2	13	Sunday	53239
Northwest	12/14/2015	2015	December	2	14	Monday	62712
Northwest	12/15/2015	2015	December	3	15	Tuesday	47172
Northwest	12/16/2015	2015	December	3	16	Wednesday	61538
Northwest	12/17/2015	2015	December	3	17	Thursday	147806
Northwest	12/18/2015	2015	December	3	18	Friday	100965
Northwest	12/19/2015	2015	December	3	19	Saturday	50430
Northwest	12/20/2015	2015	December	3	20	Sunday	148820
Northwest	12/21/2015	2015	December	3	21	Monday	49604
Northwest	12/22/2015	2015	December	4	22	Tuesday	109627
Northwest	12/23/2015	2015	December	4	23	Wednesday	109698
Northwest	12/24/2015	2015	December	4	24	Thursday	140333
Northwest	12/25/2015	2015	December	4	25	Friday	95626
Northwest	12/26/2015	2015	December	4	26	Saturday	128437
Northwest	12/27/2015	2015	December	4	27	Sunday	53118
Northwest	12/28/2015	2015	December	4	28	Monday	116240
Northwest	12/29/2015	2015	December	5	29	Tuesday	127920
Northwest	12/30/2015	2015	December	5	30	Wednesday	131154
Northwest	12/31/2015	2015	December	5	31	Thursday	61384
Southeast	1/1/2015	2015	January	1	1	Thursday	99823
Southeast	1/2/2015	2015	January	1	2	Friday	99877
Southeast	1/3/2015	2015	January	1	3	Saturday	147241
Southeast	1/4/2015	2015	January	1	4	Sunday	144532
Southeast	1/5/2015	2015	January	1	5	Monday	135641
Southeast	1/6/2015	2015	January	1	6	Tuesday	153281
Southeast	1/7/2015	2015	January	1	7	Wednesday	84376
Southeast	1/8/2015	2015	January	2	8	Thursday	90599
Southeast	1/9/2015	2015	January	2	9	Friday	151339
Southeast	1/10/2015	2015	January	2	10	Saturday	128401
Southeast	1/11/2015	2015	January	2	11	Sunday	130733
Southeast	1/12/2015	2015	January	2	12	Monday	72230
Southeast	1/13/2015	2015	January	2	13	Tuesday	129388
Southeast	1/14/2015	2015	January	2	14	Wednesday	102130
Southeast	1/15/2015	2015	January	3	15	Thursday	119601
Southeast	1/16/2015	2015	January	3	16	Friday	104131
Southeast	1/17/2015	2015	January	3	17	Saturday	153383
Southeast	1/18/2015	2015	January	3	18	Sunday	109998
Southeast	1/19/2015	2015	January	3	19	Monday	91352
Southeast	1/20/2015	2015	January	3	20	Tuesday	43716
Southeast	1/21/2015	2015	January	3	21	Wednesday	109169
Southeast	1/22/2015	2015	January	4	22	Thursday	116985
Southeast	1/23/2015	2015	January	4	23	Friday	152811
Southeast	1/24/2015	2015	January	4	24	Saturday	101886
Southeast	1/25/2015	2015	January	4	25	Sunday	98500
Southeast	1/26/2015	2015	January	4	26	Monday	40502
Southeast	1/27/2015	2015	January	4	27	Tuesday	56129
Southeast	1/28/2015	2015	January	4	28	Wednesday	120388
Southeast	1/29/2015	2015	January	5	29	Thursday	126352
Southeast	1/30/2015	2015	January	5	30	Friday	134281
Southeast	1/31/2015	2015	January	5	31	Saturday	121520
Southeast	2/1/2015	2015	February	1	1	Sunday	129594
Southeast	2/2/2015	2015	February	1	2	Monday	41618
Southeast	2/3/2015	2015	February	1	3	Tuesday	54826
Southeast	2/4/2015	2015	February	1	4	Wednesday	51443
Southeast	2/5/2015	2015	February	1	5	Thursday	102756
Southeast	2/6/2015	2015	February	1	6	Friday	67547
Southeast	2/7/2015	2015	February	1	7	Saturday	147144
Southeast	2/8/2015	2015	February	2	8	Sunday	122688
Southeast	2/9/2015	2015	February	2	9	Monday	78952
Southeast	2/10/2015	2015	February	2	10	Tuesday	156185
Southeast	2/11/2015	2015	February	2	11	Wednesday	59405
Southeast	2/12/2015	2015	February	2	12	Thursday	144402
Southeast	2/13/2015	2015	February	2	13	Friday	66843
Southeast	2/14/2015	2015	February	2	14	Saturday	126064
Southeast	2/15/2015	2015	February	3	15	Sunday	27619
Southeast	2/16/2015	2015	February	3	16	Monday	40348
Southeast	2/17/2015	2015	February	3	17	Tuesday	84340
Southeast	2/18/2015	2015	February	3	18	Wednesday	51195
Southeast	2/19/2015	2015	February	3	19	Thursday	65699
Southeast	2/20/2015	2015	February	3	20	Friday	65635
Southeast	2/21/2015	2015	February	3	21	Saturday	51538
Southeast	2/22/2015	2015	February	4	22	Sunday	17693
Southeast	2/23/2015	2015	February	4	23	Monday	81475
Southeast	2/24/2015	2015	February	4	24	Tuesday	21513
Southeast	2/25/2015	2015	February	4	25	Wednesday	16088
Southeast	2/26/2015	2015	February	4	26	Thursday	74334
Southeast	2/27/2015	2015	February	4	27	Friday	26810
Southeast	2/28/2015	2015	February	4	28	Saturday	15175
Southeast	3/1/2015	2015	March	1	1	Sunday	55461
Southeast	3/2/2015	2015	March	1	2	Monday	29459
Southeast	3/3/2015	2015	March	1	3	Tuesday	74929
Southeast	3/4/2015	2015	March	1	4	Wednesday	61988
Southeast	3/5/2015	2015	March	1	5	Thursday	14030
Southeast	3/6/2015	2015	March	1	6	Friday	61075
Southeast	3/7/2015	2015	March	1	7	Saturday	34924
Southeast	3/8/2015	2015	March	2	8	Sunday	48143
Southeast	3/9/2015	2015	March	2	9	Monday	81434
Southeast	3/10/2015	2015	March	2	10	Tuesday	56807
Southeast	3/11/2015	2015	March	2	11	Wednesday	17510
Southeast	3/12/2015	2015	March	2	12	Thursday	16922
Southeast	3/13/2015	2015	March	2	13	Friday	36022
Southeast	3/14/2015	2015	March	2	14	Saturday	44292
Southeast	3/15/2015	2015	March	3	15	Sunday	22811
Southeast	3/16/2015	2015	March	3	16	Monday	31666
Southeast	3/17/2015	2015	March	3	17	Tuesday	56236
Southeast	3/18/2015	2015	March	3	18	Wednesday	35453
Southeast	3/19/2015	2015	March	3	19	Thursday	84668
Southeast	3/20/2015	2015	March	3	20	Friday	35918
Southeast	3/21/2015	2015	March	3	21	Saturday	50427
Southeast	3/22/2015	2015	March	4	22	Sunday	25428
Southeast	3/23/2015	2015	March	4	23	Monday	64740
Southeast	3/24/2015	2015	March	4	24	Tuesday	84377
Southeast	3/25/2015	2015	March	4	25	Wednesday	19112
Southeast	3/26/2015	2015	March	4	26	Thursday	81340
Southeast	3/27/2015	2015	March	4	27	Friday	14078
Southeast	3/28/2015	2015	March	4	28	Saturday	46094
Southeast	3/29/2015	2015	March	5	29	Sunday	58590
Southeast	3/30/2015	2015	March	5	30	Monday	19514
Southeast	3/31/2015	2015	March	5	31	Tuesday	78446
Southeast	4/1/2015	2015	April	1	1	Wednesday	23208
Southeast	4/2/2015	2015	April	1	2	Thursday	38052
Southeast	4/3/2015	2015	April	1	3	Friday	14556
Southeast	4/4/2015	2015	April	1	4	Saturday	32617
Southeast	4/5/2015	2015	April	1	5	Sunday	20390
Southeast	4/6/2015	2015	April	1	6	Monday	74575
Southeast	4/7/2015	2015	April	1	7	Tuesday	55539
Southeast	4/8/2015	2015	April	2	8	Wednesday	35492
Southeast	4/9/2015	2015	April	2	9	Thursday	37490
Southeast	4/10/2015	2015	April	2	10	Friday	88728
Southeast	4/11/2015	2015	April	2	11	Saturday	75620
Southeast	4/12/2015	2015	April	2	12	Sunday	30944
Southeast	4/13/2015	2015	April	2	13	Monday	32253
Southeast	4/14/2015	2015	April	2	14	Tuesday	75112
Southeast	4/15/2015	2015	April	3	15	Wednesday	41638
Southeast	4/16/2015	2015	April	3	16	Thursday	88892
Southeast	4/17/2015	2015	April	3	17	Friday	79386
Southeast	4/18/2015	2015	April	3	18	Saturday	79404
Southeast	4/19/2015	2015	April	3	19	Sunday	63923
Southeast	4/20/2015	2015	April	3	20	Monday	56036
Southeast	4/21/2015	2015	April	3	21	Tuesday	32794
Southeast	4/22/2015	2015	April	4	22	Wednesday	86086
Southeast	4/23/2015	2015	April	4	23	Thursday	82399
Southeast	4/24/2015	2015	April	4	24	Friday	67025
Southeast	4/25/2015	2015	April	4	25	Saturday	75058
Southeast	4/26/2015	2015	April	4	26	Sunday	17539
Southeast	4/27/2015	2015	April	4	27	Monday	74300
Southeast	4/28/2015	2015	April	4	28	Tuesday	50015
Southeast	4/29/2015	2015	April	5	29	Wednesday	63270
Southeast	4/30/2015	2015	April	5	30	Thursday	38899
Southeast	5/1/2015	2015	May	1	1	Friday	45708
Southeast	5/2/2015	2015	May	1	2	Saturday	50286
Southeast	5/3/2015	2015	May	1	3	Sunday	59591
Southeast	5/4/2015	2015	May	1	4	Monday	73399
Southeast	5/5/2015	2015	May	1	5	Tuesday	73799
Southeast	5/6/2015	2015	May	1	6	Wednesday	26989
Southeast	5/7/2015	2015	May	1	7	Thursday	73615
Southeast	5/8/2015	2015	May	2	8	Friday	22104
Southeast	5/9/2015	2015	May	2	9	Saturday	70999
Southeast	5/10/2015	2015	May	2	10	Sunday	31928
Southeast	5/11/2015	2015	May	2	11	Monday	63530
Southeast	5/12/2015	2015	May	2	12	Tuesday	34219
Southeast	5/13/2015	2015	May	2	13	Wednesday	59187
Southeast	5/14/2015	2015	May	2	14	Thursday	81031
Southeast	5/15/2015	2015	May	3	15	Friday	45115
Southeast	5/16/2015	2015	May	3	16	Saturday	74335
Southeast	5/17/2015	2015	May	3	17	Sunday	20988
Southeast	5/18/2015	2015	May	3	18	Monday	79374
Southeast	5/19/2015	2015	May	3	19	Tuesday	77441
Southeast	5/20/2015	2015	May	3	20	Wednesday	79328
Southeast	5/21/2015	2015	May	3	21	Thursday	68189
Southeast	5/22/2015	2015	May	4	22	Friday	24060
Southeast	5/23/2015	2015	May	4	23	Saturday	85786
Southeast	5/24/2015	2015	May	4	24	Sunday	64281
Southeast	5/25/2015	2015	May	4	25	Monday	30553
Southeast	5/26/2015	2015	May	4	26	Tuesday	88315
Southeast	5/27/2015	2015	May	4	27	Wednesday	37952
Southeast	5/28/2015	2015	May	4	28	Thursday	59057
Southeast	5/29/2015	2015	May	5	29	Friday	43896
Southeast	5/30/2015	2015	May	5	30	Saturday	40176
Southeast	5/31/2015	2015	May	5	31	Sunday	64147
